Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Ankorstore Casing (product.metafields.asc.casing),Ankorstore VAT (product.metafields.asc.vat),Cable and fitting included (product.metafields.custom.cable_fitting),Capacity (ml) (product.metafields.custom.capacity__ml_),Care & Maintenance (product.metafields.custom.care___maintenance),Color Selector (product.metafields.custom.color_selector),Color (product.metafields.custom.colour),Country of origin (product.metafields.custom.country_origin),Diameter (product.metafields.custom.diameter),Diameter glass (product.metafields.custom.diameter_glass),Dishwasher proof (product.metafields.custom.dishwasher_proof),ETA (product.metafields.custom.eta),Food proof (product.metafields.custom.food_proof),Stand included (product.metafields.custom.including_stand),Inner cushion included (product.metafields.custom.inner_cushion),Lightspeed Internal ID (product.metafields.custom.internal_id),Lightspeed Internal Variant ID (product.metafields.custom.internal_variant_id),Material (product.metafields.custom.material),metro_destination_region1 (product.metafields.custom.metro_destination_region),metro_destination_region2 (product.metafields.custom.metro_destination_region2),metro_inventory_id (product.metafields.custom.metro_inventory_id),Microwave proof (product.metafields.custom.microwave_proof),Oven proof (product.metafields.custom.oven_proof),Size (product.metafields.custom.size),Size Selector (product.metafields.custom.size_selector),Length (product.metafields.custom.size_x_value),Height (product.metafields.custom.size_y_value),Width (product.metafields.custom.size_z_value),Type of fitting (product.metafields.custom.type_of_fitting),Usage (product.metafields.custom.usage),Variation products (product.metafields.custom.variation_products),Variation value (product.metafields.custom.variation_value),Washing protocol (product.metafields.custom.washing_protocol),Waterproof (product.metafields.custom.waterproof),Voltage (product.metafields.custom.watt),Wattage (product.metafields.custom.wattage),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Barware material (product.metafields.shopify.barware-material),Basket material (product.metafields.shopify.basket-material),Color (product.metafields.shopify.color-pattern),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
the-peniche-mug-l-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021026_the-peniche-mug-l_9bca38b0-63a9-454c-82b8-31fc27226405.jpg?v=1772083036,2,the-peniche-mug-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-peniche-mug-l-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021023_the-peniche-mug-l_37165183-19a0-4d59-8817-cec839c2db4a.jpg?v=1772083037,3,the-peniche-mug-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-peniche-mug-l-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021002_the-peniche-mug-l_22410e86-9f75-4356-a953-e1b2cc0eea18.jpg?v=1772083037,4,the-peniche-mug-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-peniche-mug-l-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021025_the-peniche-mug-l_5dbef14c-5273-4dad-95c5-a1e378364ffb.jpg?v=1772083037,5,the-peniche-mug-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-dumpling-floor-lamp-pendant-natural-l-6,The Dumpling Floor Lamp - Pendant - Natural - L,"<p><span>Looking to bring softness and style into your space? The Dumpling Floor Lamp delivers both with ease. Made by hand from natural rattan, its sculptural form and textured weave create a calming atmosphere, whether standing in a quiet corner or hanging gracefully from the ceiling. </span></p>
<p><span>Its warm, natural hue and gentle curves add a touch of relaxed elegance that suits any serene interior. This shade comes without wiring or plugs, allowing you to personalize it with your preferred ceiling or plug‑in fitting, sold separately in our shop.</span></p>
<p><span>Each lamp is handmade, showing subtle differences in weave and finish. These variations celebrate the artisan’s hand, making every piece uniquely expressive and never exactly alike.</span></p>
<p><span><span data-sheets-root=""1"">This product is designed for indoor use only. Outdoor use, even in covered areas, may cause damage due to humidity or weather conditions and is not covered by warranty. Any images showing outdoor use are for styling purposes only.</span></span></p>",Bazar Bizar Antwerp,Uncategorized,Floor Lamps,Sale,true,Title,Default Title,,,,,,,,BAYU004N-L-40x70,0.0,shopify,0,deny,manual,131.71,154.95,true,true,,,,,7438245957941,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028540_bayu004n-l-40x70_85137a24-adfa-4db9-87d6-f7667c438c8c.jpg?v=1773435336,1,"",false,Lighting Pendant Lights – Rustic Rattan Shade for Living or Dining Room,Add warmth with our lighting pendant lights. A natural rattan pendant lamp shade for living room or dining table setups. Make it part of your home today!,,,,,,,,,,,,,,No (use a standard E27 fitting),,"To ensure durability, rattan requires treatment for weather and rot resistance. Breakage can occur, especially if the material is exposed to excessive strain or adverse conditions. For optimal care, it is best to keep rattan away from humid areas, as excessive moisture can weaken its structure over time.",,Natural,Indonesia,,,,,,,,,,Rattan,,,,,,,,40,70,40,,Indoor,,,,,,,,,,,,,,,,,,kg,,33.00,active
the-dumpling-floor-lamp-pendant-natural-l-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0022672_the-dumpling-floor-lamp-pendant-natural-l_cd4e9f42-7143-4972-9eb2-b0eda78466e6.jpg?v=1773435336,2,the-dumpling-floor-lamp-pendant-natural-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-dumpling-floor-lamp-pendant-natural-l-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0022673_the-dumpling-floor-lamp-pendant-natural-l_c6cc01a1-2400-448e-af00-ceae72aeecf1.jpg?v=1773435336,3,the-dumpling-floor-lamp-pendant-natural-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-dumpling-floor-lamp-pendant-natural-l-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0022674_the-dumpling-floor-lamp-pendant-natural-l_976cbd50-77c3-49aa-8ecc-8c8a7618da7e.jpg?v=1773435336,4,the-dumpling-floor-lamp-pendant-natural-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-dumpling-floor-lamp-pendant-natural-l-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0022671_the-dumpling-floor-lamp-pendant-natural-l_74b27585-1af6-4cb4-a7e5-5c05eca7cd06.jpg?v=1773435336,5,the-dumpling-floor-lamp-pendant-natural-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-dumpling-floor-lamp-pendant-natural-l-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0022668_the-dumpling-floor-lamp-pendant-natural-l_71689bbd-1aff-48b5-9e4a-f6b03b9b863d.jpg?v=1773435336,6,the-dumpling-floor-lamp-pendant-natural-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-dumpling-floor-lamp-pendant-natural-l-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0022670_the-dumpling-floor-lamp-pendant-natural-l_f0338de2-bb6f-4497-b69c-af9c5dc3df56.jpg?v=1773435336,7,the-dumpling-floor-lamp-pendant-natural-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-rayung-hut-pendant-natural-m,The Rayung Hut Pendant - Natural - M,"<p>Invite a gentle island breeze into your home with The Rayung Hut Pendant. Handwoven from dried grass, its playful fringe and warm natural hue bring texture, movement, and a sunlit charm to any room. </p>
<p>As the light filters through the organic strands, it casts a soft, calming glow, perfect for creating an inviting mood above a dining table, reading nook, or hallway.</p>
<p>This shade comes without wiring or a plug, so you’re free to match it with any ceiling or plug-in fitting you love. You can find plenty of options in our shop!</p>
<p><span data-sheets-root=""1"">This product is designed for indoor use only. Outdoor use, even in covered areas, may cause damage due to humidity or weather conditions and is not covered by warranty. Any images showing outdoor use are for styling purposes only.</span></p>",Bazar Bizar Antwerp,Home & Garden > Lighting > Lamps,Pendant Lamps,"",true,Title,Default Title,,,,,,,,JAPA011N-M-28,0.0,shopify,40,deny,manual,127.46,149.95,true,true,,,,,7438246019082,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0029127_japa011n-m-28_05b737d2-822b-44b3-869c-dc297d5b866e.jpg?v=1773645610,1,"",false,Grass Woven Pendant Lamp Shade for Dining or Living,This grass woven pendant lamp shade brings natural warmth to dining or living rooms. Explore this handcrafted piece today.,4636,,,,,,,,,,,,,No (use a standard E27 fitting),,"Gently dust the grass lampshade with a soft, dry cloth or brush to remove surface dust. Keep it in a dry indoor environment and avoid moisture, as natural fibres are sensitive to humidity. Prolonged exposure to direct sunlight should be avoided to help maintain its colour and shape.",,Natural,Indonesia,,,,,,,,,,Grass,,,,,,,,28,50,28,,Indoor,,,,,,,,,,,,,,,,,,kg,,59.95,active
the-rayung-hut-pendant-natural-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0022430_the-rayung-hut-pendant-natural-m_025fc814-07ff-481c-913e-bfe1277f8bf9.jpg?v=1773645610,2,the-rayung-hut-pendant-natural-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-rayung-hut-pendant-natural-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0022427_the-rayung-hut-pendant-natural-m_b787f55d-896a-4f98-88c5-22052b44248b.jpg?v=1773645610,3,the-rayung-hut-pendant-natural-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-rayung-hut-pendant-natural-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0022633_the-rayung-hut-pendant-natural-m_3762d3b7-51c2-4fc7-9bf2-7a77239c2147.jpg?v=1773645610,4,the-rayung-hut-pendant-natural-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-honolulu-pendant-natural,The Honolulu Pendant - Natural,"<p>Create a breezy, nature-inspired glow with The Honolulu Pendant, a lightweight lamp handwoven from rattan. Its soft curves and airy texture bring a relaxed, tropical mood to any room, whether hung in a hallway or bedroom.</p>
<p>When illuminated, it casts a gentle, natural warmth that softens your surroundings and adds a grounded touch. The natural fiber offers an organic feel while staying flexible and charmingly rustic.</p>
<p>This shade arrives without internal wiring or plugs, giving you the freedom to select a fitting from our shop that suits your style.</p>
<p><span data-sheets-root=""1"">This product is designed for indoor use only. Outdoor use, even in covered areas, may cause damage due to humidity or weather conditions and is not covered by warranty. Any images showing outdoor use are for styling purposes only.</span></p>",Bazar Bizar Antwerp,Uncategorized,Pendant Lamps,Sale,true,Title,Default Title,,,,,,,,BAYU026N-M-40x150,0.0,shopify,59,deny,manual,84.96,99.95,true,true,,,,,7438246188139,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0029035_bayu026n-m-40x150_2b6a7555-18af-4e64-90e3-424dacb9bd97.jpg?v=1773630011,1,"",false,Woven Grass Lamp Shades – Tall Boho Hanging Raffia Shade,Bring island vibes home with these woven grass lamp shades made from raffia and rattan. A stunning lamp shade boho style for your hanging lamp. Get it now!,,,,,,,,,,,,,,No (use a standard E27 fitting),,"To ensure durability, rattan requires treatment for weather and rot resistance. Breakage can occur, especially if the material is exposed to excessive strain or adverse conditions. For optimal care, it is best to keep rattan away from humid areas, as excessive moisture can weaken its structure over time.",,Natural,Indonesia,,,,,,,,,,Rattan,,,,,,,,40,150,40,,Indoor,,,Dry clean,,,,,,,,,,,,,,,kg,,32.00,active
the-honolulu-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0016604_the-honolulu-pendant-natural_7f9c8aa8-9e13-4204-8d88-e5a0d8d65c5e.jpg?v=1773630011,2,the-honolulu-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-honolulu-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0016611_the-honolulu-pendant-natural_ceeab5e7-c8d2-46bb-a759-38e454d240a2.jpg?v=1773630011,3,the-honolulu-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-honolulu-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0016608_the-honolulu-pendant-natural_cb55c0df-1eab-4362-940b-7d26ddd2bb1e.jpg?v=1773630011,4,the-honolulu-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-honolulu-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0016610_the-honolulu-pendant-natural_8cec4faa-cfdc-4fb8-88fb-35f3ee19c854.jpg?v=1773630011,5,the-honolulu-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-honolulu-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0016609_the-honolulu-pendant-natural_c5c3314a-1ce9-4fef-b95d-6967385765ee.jpg?v=1773630011,6,the-honolulu-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-honolulu-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0016607_the-honolulu-pendant-natural_e1c8c02d-dd7e-427f-9506-d9f921cc6696.jpg?v=1773630011,7,the-honolulu-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-honolulu-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0016606_the-honolulu-pendant-natural_6fa53a3d-bb5e-4fbf-bfd3-4fe1f6c75416.jpg?v=1773630011,8,the-honolulu-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-bead-dome-pendant-natural-4,The Wooden Bead Dome Pendant - Natural,"<p>Light and texture intertwine in The Wooden Bead Dome Pendant, a natural decorative pendant light that embodies balance and simplicity. Its domed silhouette diffuses light through rows of smooth wooden beads, creating a soft, dappled glow reminiscent of coastal mornings.</p>
<p>The effect is both grounded and ethereal, effortlessly enhancing spaces that value calm and material honesty. Ideal for open living areas, dining spaces, or high ceilings, this handwoven pendant lamp introduces a touch of warmth without overwhelming the room. Its neutral tones pair beautifully with natural fibers and stone textures.</p>
<p>Handcrafted in Bali, the piece reflects the artisan’s rhythm, every bead strung by hand, every curve shaped with patience, resulting in subtle variations that make it uniquely alive.</p>
<p><span data-sheets-root=""1"">This product is designed for indoor use only. Outdoor use, even in covered areas, may cause damage due to humidity or weather conditions and is not covered by warranty. Any images showing outdoor use are for styling purposes only.</span></p>",Bazar Bizar Antwerp,,Pendant Lamps,"",true,Title,Default Title,,,,,,,,BABL026N,0.0,shopify,0,deny,manual,249.95,0.00,true,true,,,,,6097312323327,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028846_babl026n_000d41df-5c47-400e-a2dd-d2aaef081784.jpg?v=1773655143,1,"",false,Sustainable Natural Decorative Pendant Light for Warm Spaces,"Handwoven natural decorative pendant light made from wood and iron. Soft light, organic texture, and timeless craftsmanship. Shop this artisanal piece now.",,,,,,,,,,,,,,,,"Carefully dust the wooden beads with a soft, dry cloth to keep them clean and free from buildup. Avoid moisture, direct water contact, and harsh cleaners, as these can damage the wood surface. Keep the chandelier indoors, away from humidity and prolonged direct sunlight to maintain the beads’ colour and texture.",,Natural,Indonesia,,,,,,,,,,Wood - Iron,,,,,,,,48,27,48,,Indoor,,,,,,,,,,,,,,,,,,kg,,0.00,active
the-wooden-bead-dome-pendant-natural-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0029294_babl026n_100_fab12402-8325-443a-8ee0-96602ff0171f.jpg?v=1773655143,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-bead-dome-pendant-natural-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025759_the-wooden-bead-dome-pendant-natural_babab09e-a5d4-4619-ad92-c89be1db12e6.jpg?v=1773655143,3,the-wooden-bead-dome-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-bead-dome-pendant-natural-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025758_the-wooden-bead-dome-pendant-natural_6935d219-916d-4525-84b5-e3817fcf439c.jpg?v=1773655143,4,the-wooden-bead-dome-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-bead-dome-pendant-natural-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025755_the-wooden-bead-dome-pendant-natural_fb10415a-5eb2-46f5-a6a6-47ba2b77ffc6.jpg?v=1773655143,5,the-wooden-bead-dome-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-bead-dome-pendant-natural-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025760_the-wooden-bead-dome-pendant-natural_613185c8-2d42-490a-ad4b-0e9ad0a4d314.jpg?v=1773655143,6,the-wooden-bead-dome-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-bead-dome-pendant-natural-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025761_the-wooden-bead-dome-pendant-natural_61481ded-c142-4da6-ada3-81cd24ebfb73.jpg?v=1773655143,7,the-wooden-bead-dome-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-bead-dome-pendant-black-3,The Wooden Bead Dome Pendant - Black,"<p>The Wooden Bead Dome Pendant speaks in form and texture. As a black decorative pendant light, it draws the eye with its gentle curve and matte finish.</p>
<p>Layers of hand-carved beads rest on a sturdy iron base, allowing light to filter softly through the pattern, creating atmosphere rather than glare. Whether illuminating a dining room or hanging low above a reading corner, it grounds the space with natural warmth and timeless restraint.</p>
<p>Its design celebrates shadow, contrast, and the beauty of handmade imperfection. Crafted in small batches by artisans in Indonesia, the piece reflects a dialogue between tradition and modern design. The rhythm of handwork endures in every curve and surface.</p>
<p><span data-sheets-root=""1"">This product is designed for indoor use only. Outdoor use, even in covered areas, may cause damage due to humidity or weather conditions and is not covered by warranty. Any images showing outdoor use are for styling purposes only.</span></p>",Bazar Bizar Antwerp,Home & Garden > Lighting > Lighting Fixtures > Ceiling Light Fixtures,Pendant Lamps,"",true,Title,Default Title,,,,,,,,BABL026B,0.0,shopify,0,deny,manual,249.95,0.00,true,true,,,,,6097312323396,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028845_babl026b_83a03fd4-546d-4150-acd8-1af93655c1eb.jpg?v=1773655903,1,"",false,Shop Black Decorative Pendant Light with Sculptural Design | Bazar Bizar,"Handmade black decorative pendant light crafted from wood and iron. Sculptural and moody, perfect for warm minimalist interiors. Shop now.",2524,,,,,,,,,,,,,No (use a standard E27 fitting),,"Carefully dust the wooden beads with a soft, dry cloth to keep them clean and free from buildup. Avoid moisture, direct water contact, and harsh cleaners, as these can damage the wood surface. Keep the chandelier indoors, away from humidity and prolonged direct sunlight to maintain the beads’ colour and texture.",,Black,Indonesia,,,,,,,,,,Wood - Iron,,,,,,,,48,27,48,,Indoor,,,,,,,,,,,,,,,,,,kg,,0.00,active
the-wooden-bead-dome-pendant-black-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0029292_babl026b_100_36e55abc-8764-41c9-84c8-b73c6b15b866.jpg?v=1773655903,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-bead-dome-pendant-black-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0029293_babl026b_101_a4143b10-8b0b-4fa3-8d36-050108ac185c.jpg?v=1773655903,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-bead-dome-pendant-black-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025751_sample-lamp-026-wooden-beads-black_ca3b914a-5ac6-49ae-856d-fe6a3fff96e2.jpg?v=1773655903,4,sample-lamp-026-wooden-beads-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-bead-dome-pendant-black-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025753_sample-lamp-026-wooden-beads-black_21e4efe3-d1e3-4b6b-bb37-fab0b3a452fb.jpg?v=1773655903,5,sample-lamp-026-wooden-beads-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-bead-dome-pendant-black-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025752_sample-lamp-026-wooden-beads-black_bf7dbc52-700f-4d63-8e73-034589f48c0e.jpg?v=1773655903,6,sample-lamp-026-wooden-beads-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-bead-dome-pendant-black-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025748_sample-lamp-026-wooden-beads-black_9db89afc-f8ad-4227-9321-9aad1b680d18.jpg?v=1773655903,7,sample-lamp-026-wooden-beads-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-bead-dome-pendant-black-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025754_sample-lamp-026-wooden-beads-black_b7f0e792-ebea-4366-b6be-10d72d6cd066.jpg?v=1773655903,8,sample-lamp-026-wooden-beads-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cloche-pendant-natural,The Cloche Pendant - Natural,"<p>Bring softness and style into your home with The Cloche Pendant, lovingly handcrafted from natural rattan. Inspired by the elegant silhouette of a cloche bell, this shade brings a grounded charm to kitchens, dining rooms, or any spot that craves a gentle, organic glow.</p>
<p>The woven texture filters light with a warm ambiance, adding both visual rhythm and cozy atmosphere. Whether styled solo or in a set, it invites calm and connection to your space.</p>
<p>The shade comes without wiring or plugs, allowing you to pair it with your choice of ceiling or plug-in fitting, available separately. Every item is lovingly handcrafted using natural materials, and you may notice small differences in tone, pattern, or form that make each piece truly special.</p>",Bazar Bizar Antwerp,Home & Garden > Lighting > Lighting Fixtures > Ceiling Light Fixtures,Pendant Lamps,"",true,Title,Default Title,,,,,,,,BAYU058N,0.0,shopify,18,deny,manual,203.96,239.95,true,true,,,,,6097311646632,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0029080_bayu058n_73a7a446-946c-4c8f-979d-88d1d60871a3.jpg?v=1773797714,1,"",false,Round Rattan Pendant Lamp – Cloche Style Light for Kitchen or Dining,Add warmth with this round rattan pendant lamp. A cloche pendant light perfect for kitchens and dining areas. Bring home natural style and shop now!,2524,,,,,,,,,,,,,No (use a standard E27 fitting),,"To ensure durability, rattan requires treatment for weather and rot resistance. Breakage can occur, especially if the material is exposed to excessive strain or adverse conditions. For optimal care, it is best to keep rattan away from humid areas, as excessive moisture can weaken its structure over time.",,Natural,Indonesia,,,,,,,,,,Synthetic Rattan,,,,,,,,60,27,60,,Outdoor,,,,,,,,,,,,,,,,,,kg,,57.00,active
the-cloche-pendant-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0029934_bayu058n_200.jpg?v=1773797714,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
